0: 역곡상상시장 | Type: 상설장 | Addr: 경기도 부천시 원미구 부일로749번길 31 | Lat/Lon: 37.48757743,126.8118954 | Cycle: 매일
890: 부여중앙시장 | Type: 상설장 | Addr: 충청남도 부여군 부여읍 중앙로13번길 14-3 | Lat/Lon: 36.28192426,126.91219 | Cycle: 매일
891: 부여 새시장 | Type: 5일장 | Addr: 충청남도 부여군 부여읍 부여로 12 | Lat/Lon: 36.28098513,126.9096533 | Cycle: 5일+10일
892: 홍산시장 | Type: 상설장 | Addr: 충청남도 부여군 홍산면 홍산시장로 45-10 | Lat/Lon: 36.21394105,126.7576057 | Cycle: 2일+7일
893: 대산종합시장 | Type: 상설장 | Addr: 충청남도 서산시 대산읍 충의로 1942 | Lat/Lon: 36.93800832,126.4339406 | Cycle: 매일
894: 서산동부전통시장(동부시장) | Type: 상설장 | Addr: 충청남도 서산시 시장5로 15 | Lat/Lon: 36.78181899,126.4564432 | Cycle: 매일
895: 해미읍성전통시장 | Type: 상설장 | Addr: 충청남도 서산시 해미면 읍성마을2길 16 | Lat/Lon: 36.71113407,126.5455675 | Cycle: 매일
896: 장항전통시장 | Type: 상설장+3일장 | Addr: 충청남도 서천군 장항읍 성화로 104 | Lat/Lon: 36.01556607,126.6945736 | Cycle: 3일+8일
897: 둔포전통시장(둔포시장) | Type: 상설장 | Addr: 충청남도 아산시 둔포면 둔포면로 25번길 15 | Lat/Lon: 36.92946679,127.0360407 | Cycle: 2일+7일
898: 온양온천시장(온양전통시장) | Type: 상설장+4일장 | Addr: 충청남도 아산시 시장길 29 | Lat/Lon: 36.78329506,127.0042346 | Cycle: 4일+9일
899: 고덕시장 | Type: 상설장+3일장 | Addr: 충청남도 예산군 고덕면 용고길 342 | Lat/Lon: 36.74392963,126.7052158 | Cycle: 3일+8일
900: 중문오일시장 | Type: 3일장 | Addr: 제주특별자치도 서귀포시 천제연로188번길 12 | Lat/Lon: 33.25058008,126.4239435 | Cycle: 3일+8일
901: 표선오일시장 | Type: 상설장 | Addr: 제주특별자치도 서귀포시 표선면 표선동서로 203-1 | Lat/Lon: 33.32271206,126.8303863 | Cycle: 2일+7일
902: 세화오일시장 | Type: 5일장 | Addr: 제주특별자치도 제주시 구좌읍 해맞이해안로 1412 | Lat/Lon: 33.52618615,126.857297 | Cycle: 5일+10일
903: 도남시장 | Type: 상설장 | Addr:  | Lat/Lon: 33.49640447,126.528941 | Cycle: 매일
904: 제주시민속오일시장 | Type: 상설장 | Addr: 제주특별자치도 제주시 오일장서길 26 | Lat/Lon: 33.49724208,126.474894 | Cycle: 2일+7일
905: 영암5일시장 | Type: 5일장 | Addr: 전라남도 영암군 영암읍 오일시장길 28 | Lat/Lon: 34.80123497,126.7005743 | Cycle: 5일+10일
906: 제주동문수산시장 | Type: 상설장 | Addr: 제주특별자치도 제주시 오현길 81 | Lat/Lon: 33.51206774,126.5249062 | Cycle: 매일
907: 제주시동문재래시장 | Type: 상설장 | Addr: 제주특별자치도 제주시 관덕로14길 20 | Lat/Lon: 33.5115942,126.5260281 | Cycle: 매일
908: 보성시장 | Type: 상설장 | Addr: 제주특별자치도 제주시 동광로 1길 32 | Lat/Lon: 33.50330767,126.5279393 | Cycle: 매일
909: 중앙로상점가 | Type: 상설장 | Addr: 제주특별자치도 제주시 중앙로 91 | Lat/Lon: 33.51010018,126.523959 | Cycle: 매일
910: 제주시동문공설시장 | Type: 상설장 | Addr: 제주특별자치도 제주시 동문로 4길9 | Lat/Lon: 33.51208951,126.5282426 | Cycle: 매일
911: 동문시장(주) | Type: 상설장 | Addr: 제주특별자치도 제주시 동문로 16 | Lat/Lon: 33.51279665,126.5283141 | Cycle: 매일
912: 제주칠성로상점가(칠성로상점가) | Type: 상설장 | Addr: 제주특별자치도 제주시 관덕로 13길 12 | Lat/Lon: 33.51402881,126.5261117 | Cycle: 매일
913: 신산시장 | Type: 상설장 | Addr: 제주특별자치도 제주시 고마로17길 11 | Lat/Lon: 33.50606424,126.5419541 | Cycle: 매일
914: 함덕오일시장 | Type: 5일장 | Addr: 제주특별자치도 제주시 조천읍 함덕16길 15-13 | Lat/Lon: 33.54025266,126.6679607 | Cycle: 5일+10일
915: 한림민속오일시장(한림오일시장) | Type: 4일장 | Addr: 제주특별자치도 제주시 한림읍 한수풀로4길 10 | Lat/Lon: 33.41983074,126.2745011 | Cycle: 4일+9일
916: 한림매일시장 | Type: 상설장 | Addr: 제주특별자치도 제주시 한림읍 한림로 681 | Lat/Lon: 33.41565321,126.264774 | Cycle: 매일
917: 화북종합시장 | Type: 상설장 | Addr: 제주특별자치도 제주시 청풍길 14 | Lat/Lon: 33.52264949,126.5658711 | Cycle: 매일
918: 공주산성시장 | Type: 상설장 | Addr: 충청남도 공주시 용당길 22 | Lat/Lon: 36.45881276,127.1226147 | Cycle: 1일+6일
919: 유구시장 | Type: 상설장+3일장 | Addr: 충청남도 공주시 유구읍 시장길 28 | Lat/Lon: 36.55270354,126.9518599 | Cycle: 3일+8일
920: 산성시장활성화구역 | Type: 상설장 | Addr: 충청남도 공주시 국고개길 11 | Lat/Lon: 36.4548805,127.1256762 | Cycle: 매일
921: 금산수삼센타 | Type: 상설장 | Addr: 충청남도 금산군 금산읍 인삼약초로 24 | Lat/Lon: 36.10015574,127.4964497 | Cycle: 2일+7일
922: 금산금빛시장(금산시장) | Type: 상설장 | Addr: 충청남도 금산군 금산읍 금산천길 98 | Lat/Lon: 36.09951247,127.490976 | Cycle: 2일+7일
923: 금산국제인삼시장(금산인삼국제시장) | Type: 상설장 | Addr: 충청남도 금산군 금산읍 인삼약초로 45 | Lat/Lon: 36.10191794,127.4983403 | Cycle: 매일
924: 중부프라자 | Type: 상설장 | Addr: 충청남도 금산군 금산읍 비범로 19 | Lat/Lon: 36.10453057,127.4910218 | Cycle: 매일
925: 금산인삼전통시장 | Type: 상설장 | Addr: 충청남도 금산군 금산읍 건삼전1길 20-8 | Lat/Lon: 36.10045233,127.4921846 | Cycle: 2일+7일
926: 익산 구시장 | Type: 상설장 | Addr: 전북특별차치도 익산시 인북로8길 22 | Lat/Lon: 35.93152656,126.952339 | Cycle: 매일
927: 익산남부시장 | Type: 상설장 | Addr: 전북특별차치도 익산시 평동로11길 12 | Lat/Lon: 35.93194154,126.9533804 | Cycle: 매일
928: 매일시장 | Type: 상설장 | Addr: 전북특별차치도 익산시 중앙로 3길 13 | Lat/Lon: 35.94039371,126.9496739 | Cycle: 매일
929: 중앙시장 | Type: 상설장 | Addr: 전북특별차치도 익산시 중앙로 3길 27 | Lat/Lon: 35.94206103,126.9497282 | Cycle: 매일
930: 서동시장 | Type: 상설장 | Addr: 전북특별차치도 익산시 중앙로3길 39 | Lat/Lon: 35.94271026,126.950548 | Cycle: 매일
931: 황등시장 | Type: 상설장+5일장 | Addr: 전북특별차치도 익산시 석재길 22 | Lat/Lon: 35.99943493,126.9523869 | Cycle: 5일+10일
932: 강진시장 | Type: 상설장 | Addr: 전북특별차치도 임실군 강진면 호국로 14-12 | Lat/Lon: 35.5290276,127.161009 | Cycle: 2일+7일
933: 관촌시장 | Type: 5일장 | Addr: 전북특별차치도 임실군 관촌면 사선1길 70-3 | Lat/Lon: 35.67877664,127.2676851 | Cycle: 5일+10일
934: 임실시장 | Type: 상설장 | Addr: 전북특별차치도 임실군 임실읍 운수로 26 | Lat/Lon: 35.61445375,127.2827133 | Cycle: 1일+6일
935: 산서시장 | Type: 상설장 | Addr: 전북특별차치도 장수군 산서면 보산로 1864-11 | Lat/Lon: 35.58450071,127.3958978 | Cycle: 2일+7일
936: 장계시장 | Type: 3일장 | Addr: 전북특별차치도 장수군 장계면 시장천변길 36 | Lat/Lon: 35.72943479,127.5822739 | Cycle: 3일+8일
937: 장수시장 | Type: 5일장 | Addr: 전북특별차치도 장수군 장수읍 시장로 11 | Lat/Lon: 35.64910345,127.5174697 | Cycle: 5일+10일
938: 신거북시장 | Type: 상설장 | Addr: 인천광역시 서구 거북로99 | Lat/Lon: 37.50326747,126.6729889 | Cycle: 매일
939: 거북시장 | Type: 상설장 | Addr: 인천광역시 서구 거북로 117 | Lat/Lon: 37.50338084,126.6749097 | Cycle: 매일
940: 연수송도역전시장 | Type: 상설장 | Addr: 인천광역시 연수구 한나루로196번길 14 | Lat/Lon: 37.42645827,126.657697 | Cycle: 매일
941: 남평5일시장 | Type: 상설장 | Addr: 전라남도 나주시 남평읍 지석로 21 | Lat/Lon: 35.04581389,126.8415451 | Cycle: 1일+6일
942: 무안전통시장 | Type: 상설장+4일장 | Addr: 전라남도 무안군 무안읍 승달로 11 | Lat/Lon: 34.99348251,126.4724295 | Cycle: 4일+9일
943: 굴비골영광시장(구 영광매일시장) | Type: 상설장 | Addr: 전라남도 영광군 영광읍 중앙로3길 5-22 | Lat/Lon: 35.27513263,126.5123207 | Cycle: 매일
944: 신태인시장 | Type: 상설장+3일장 | Addr: 전북특별차치도 정읍시 신태인읍 신태인2길 14 | Lat/Lon: 35.68729453,126.8865644 | Cycle: 3일+8일
945: 정읍연지시장 | Type: 상설장 | Addr: 전북특별차치도 정읍시 연지시장 3길 50-9외 | Lat/Lon: 35.573166,126.8472538 | Cycle: 매일
946: 진안고원시장 | Type: 상설장+4일장 | Addr: 전북특별차치도 진안군 진안읍시장1길16 | Lat/Lon: 35.79264222,127.4296267 | Cycle: 4일+9일
947: 대정오일시장 | Type: 상설장 | Addr: 제주특별자치도 서귀포시 대정읍 신영로36번길 65 | Lat/Lon: 33.22061006,126.2482168 | Cycle: 1일+6일
948: 모슬포중앙시장 | Type: 상설장 | Addr: 제주특별자치도 서귀포시 대정읍 상모로 327 | Lat/Lon: 33.22207249,126.2545119 | Cycle: 매일
949: 서귀포향토오일시장 | Type: 5일장 | Addr: 제주특별자치도 서귀포시 토평서로11번길 142 | Lat/Lon: 33.26778279,126.5737587 | Cycle: 5일+10일
950: 서귀포매일올레시장 | Type: 상설장 | Addr: 제주특별자치도 서귀포시 중앙로 62번길 18 | Lat/Lon: 33.25014646,126.5632316 | Cycle: 매일
951: 고성오일시장 | Type: 4일장 | Addr: 제주특별자치도 서귀포시 성산읍 고성오조로 93 | Lat/Lon: 33.4518552,126.9128143 | Cycle: 4일+9일
952: 명산시장 | Type: 상설장 | Addr: 전북특별차치도 군산시 오룡로51-18 | Lat/Lon: 35.98251006,126.7095374 | Cycle: 매일
953: 장승백이전통시장 | Type: 상설장 | Addr: 인천광역시 남동구 인주대로888번길 35 | Lat/Lon: 37.44656416,126.7352271 | Cycle: 매일
954: 군산신영시장 | Type: 상설장 | Addr: 전북특별차치도 군산시 동신영길 56 | Lat/Lon: 35.98560841,126.7201159 | Cycle: 매일
955: 군산수산물종합센터 | Type: 상설장 | Addr: 전북특별차치도 군산시 내항2길 216 | Lat/Lon: 35.99398004,126.7047377 | Cycle: 매일
956: 원평공설시장(김제원평시장) | Type: 상설장+4일장 | Addr: 전북특별차치도 김제시 금산면 원평6길 39-10 | Lat/Lon: 35.71406176,126.9947286 | Cycle: 4일+9일
957: 역전시장 | Type: 상설장 | Addr: 전북특별차치도 김제시 중앙로 288 | Lat/Lon: 35.79317122,126.9016024 | Cycle: 매일
958: 김제전통시장 | Type: 상설장 | Addr: 전북특별차치도 김제시 사정거리1길20 | Lat/Lon: 35.80162714,126.8837248 | Cycle: 2일+7일
959: 금만시장 | Type: 상설장 | Addr: 전북특별차치도 김제시 동서7길23 | Lat/Lon: 35.80014264,126.8864263 | Cycle: 매일
960: 남원공설시장 | Type: 상설장+4일장 | Addr: 전북특별차치도 남원시 의총로 51 | Lat/Lon: 35.40461965,127.3758611 | Cycle: 4일+9일
961: 남원인월시장 | Type: 3일장 | Addr: 전북특별차치도 남원시 인월면 인월로 65-3 | Lat/Lon: 35.46112561,127.6021352 | Cycle: 3일+8일
962: 용남시장 | Type: 상설장 | Addr: 전북특별차치도 남원시 동헌길10 | Lat/Lon: 35.40710447,127.3767644 | Cycle: 매일
963: 진흥종합시장 | Type: 상설장 | Addr: 인천광역시 부평구 부흥로3204번길 27 | Lat/Lon: 37.49695039,126.7257012 | Cycle: 매일
964: 무풍시장(대덕산장터) | Type: 상설장+3일장 | Addr: 전북특별차치도 무주군 무풍면 현내로 213 | Lat/Lon: 35.96945032,127.8487964 | Cycle: 3일+8일
965: 설천시장(삼도봉장터) | Type: 상설장 | Addr: 전북특별차치도 무주군 설천면 삼도봉로 11 | Lat/Lon: 36.0099056,127.7880133 | Cycle: 2일+7일
966: 안성시장(덕유산장터) | Type: 상설장+5일장 | Addr: 전북특별차치도 무주군 안성면 칠연로 38 | Lat/Lon: 35.86627446,127.6535366 | Cycle: 5일+10일
967: 부안상설시장 | Type: 상설장 | Addr: 전북특별차치도 부안군 부안읍 부풍로 47 | Lat/Lon: 35.72709542,126.7329492 | Cycle: 매일
968: 줄포시장 | Type: 상설장 | Addr: 전북특별차치도 부안군 줄포면 부안로 865 | Lat/Lon: 35.58760184,126.6768543 | Cycle: 1일+6일
969: 동계시장 | Type: 상설장 | Addr: 전북특별차치도 순창군 동계면 동계로 22 | Lat/Lon: 35.43954095,127.2397976 | Cycle: 2일+7일
970: 순창시장 | Type: 상설장 | Addr: 전북특별차치도 순창군 순창읍 남계로 58 | Lat/Lon: 35.37187647,127.1450592 | Cycle: 1일+6일
971: 고산미소시장 | Type: 상설장 | Addr: 전북특별차치도 완주군 고산면 남봉로 135 | Lat/Lon: 35.97444053,127.2048167 | Cycle: 매일
972: 부평문화의거리 | Type: 상설장 | Addr: 인천광역시 부평구 부평문화로 78-2 | Lat/Lon: 37.49408359,126.7250106 | Cycle: 매일
973: 삼례시장 | Type: 상설장+3일장 | Addr: 전북특별차치도 완주군 삼례읍 삼봉로 6 | Lat/Lon: 35.91068557,127.0737715 | Cycle: 3일+8일
974: 익산금마시장 | Type: 상설장 | Addr: 전북특별차치도 익산시 금마면 고도길 58 | Lat/Lon: 35.99217754,127.0534309 | Cycle: 2일+7일
975: 가좌시장 | Type: 상설장 | Addr: 인천광역시 서구 장고개로337번길18의19 | Lat/Lon: 37.4933969,126.684576 | Cycle: 매일
976: 익산장(익산북부장) | Type: 상설장+4일장 | Addr: 전북특별차치도 익산시 인북로 11길 27 | Lat/Lon: 35.9512294,126.9567719 | Cycle: 4일+9일
977: 여산시장 | Type: 상설장 | Addr: 전북특별차치도 익산시 서촌2길 22-1 | Lat/Lon: 36.05890563,127.083244 | Cycle: 1일+6일
978: 함열시장 | Type: 상설장 | Addr: 전북특별차치도 익산시 함열읍 2길 8 | Lat/Lon: , | Cycle: 2일+7일
979: 회진시장 | Type: 상설장 | Addr: 전라남도 장흥군 회진면 회진중앙길 9-13 | Lat/Lon: 34.4820345,126.9403546 | Cycle: 매일
980: 진도읍조금시장 | Type: 상설장 | Addr: 전라남도 진도군 진도읍 조금시장길 25 | Lat/Lon: 34.48155399,126.25734 | Cycle: 2일+7일
981: 진도상설전통시장 | Type: 상설장 | Addr: 전라남도 진도군 진도읍 남동1길 57-8 | Lat/Lon: 34.48135668,126.2649029 | Cycle: 매일
982: 월야시장 | Type: 5일장 | Addr: 전라남도 함평군 월야면 밀재로 1504-5 | Lat/Lon: 35.17926742,126.626782 | Cycle: 5일+10일
983: 인천모래내전통시장 | Type: 상설장 | Addr: 인천광역시 남동구 호구포로810번길 42-8 | Lat/Lon: 37.45420055,126.7214949 | Cycle: 매일
984: 해보시장 | Type: 3일장 | Addr: 전라남도 함평군 해보면 밀재로 1274-12 | Lat/Lon: 35.18104709,126.6025443 | Cycle: 3일+8일
985: 좌일5일시장 | Type: 3일장 | Addr: 전라남도 해남군 북일면 만월길 26-1 | Lat/Lon: 34.46385571,126.6725613 | Cycle: 3일+8일
986: 북평면남창5일시장 | Type: 상설장 | Addr: 전라남도 해남군 북평면 달량진길 48-11 | Lat/Lon: 34.40453441,126.6267107 | Cycle: 2일+7일
987: 우수영5일시장 | Type: 4일장 | Addr:  | Lat/Lon: 34.5969017,126.311316 | Cycle: 4일+9일
988: 송지산정5일시장 | Type: 상설장 | Addr: 전라남도 해남군 송지면 산정1길 96 | Lat/Lon: 34.36966913,126.5191941 | Cycle: 2일+7일
989: 해남읍5일시장 | Type: 상설장 | Addr: 전라남도 해남군 해남읍 중앙2로 76 | Lat/Lon: 34.56878428,126.5971547 | Cycle: 1일+6일
990: 화원5일시장 | Type: 5일장 | Addr:  | Lat/Lon: 34.66949685,126.3282268 | Cycle: 5일+10일
991: 남리5일시장 | Type: 3일장 | Addr: 전라남도 해남군 황산면 시등로 111-11 | Lat/Lon: 34.57532321,126.4324845 | Cycle: 3일+8일
992: 능주전통시장 | Type: 5일장 | Addr: 전라남도 화순군 능주면 학포로 1955 | Lat/Lon: 34.99091732,126.959364 | Cycle: 5일+10일
993: 동복전통시장 | Type: 상설장 | Addr: 전라남도 화순군 동복면 동복시장길 19 | Lat/Lon: 35.07163148,127.1257557 | Cycle: 2일+7일
994: 사평전통시장 | Type: 5일장 | Addr: 전라남도 화순군 사평면 사평길 26 | Lat/Lon: 35.00537383,127.0975835 | Cycle: 5일+10일
995: 이양전통시장 | Type: 4일장 | Addr: 전라남도 화순군 이양면 이양로 29-19 | Lat/Lon: 34.88259402,126.9868735 | Cycle: 4일+9일
996: 화순고인돌전통시장 | Type: 3일장 | Addr: 전라남도 화순군 화순읍 시장길 42 | Lat/Lon: 35.05909434,126.9833988 | Cycle: 3일+8일
997: 고창전통시장 | Type: 상설장+3일장 | Addr: 전북특별차치도 고창군 고창읍 동리로 62-11 | Lat/Lon: 35.43267051,126.6987727 | Cycle: 3일+8일
998: 대산전통시장 | Type: 상설장 | Addr: 전북특별차치도 고창군 대산면 공음대산로 935 | Lat/Lon: 35.34010335,126.598984 | Cycle: 2일+7일
999: 무장전통시장 | Type: 5일장 | Addr: 전북특별차치도 고창군 무장면 왕제산로 725 | Lat/Lon: 35.41442783,126.5605985 | Cycle: 5일+10일
1000: 상하전통시장 | Type: 상설장 | Addr: 전북특별차치도 고창군 상하면 상하1길 8-3 | Lat/Lon: 35.44409017,126.4917538 | Cycle: 1일+6일
1001: 해리전통시장 | Type: 4일장 | Addr: 전북특별차치도 고창군 해리면 해리중앙로 64-12 | Lat/Lon: 35.45865884,126.5422037 | Cycle: 4일+9일
1002: 흥덕전통시장 | Type: 4일장 | Addr: 전북특별차치도 고창군 흥덕면 흥덕시장길 3 | Lat/Lon: 35.52058772,126.7002195 | Cycle: 4일+9일
1003: 군산주공시장 | Type: 상설장 | Addr: 전북특별차치도 군산시 하나운안1길 39 | Lat/Lon: 35.96576624,126.6954417 | Cycle: 매일
1004: 역전종합시장 | Type: 상설장 | Addr: 전북특별차치도 군산시 구암3 1로 13-1 | Lat/Lon: 35.98046443,126.7209989 | Cycle: 매일
1005: 대야전통시장 | Type: 상설장 | Addr: 전북특별차치도 군산시 대야면 대야시장로 7-1 | Lat/Lon: 35.9448597,126.816085 | Cycle: 1일+6일
1006: 영월종합상가시장 | Type: 상설장 | Addr: 강원특별자치도 영월군 영월읍 하송안길 | Lat/Lon: , | Cycle: 매일
1007: 서부공설시장 | Type: 상설장 | Addr: 강원특별자치도 영월군 영월읍 서부시장길 8-1 | Lat/Lon: 37.18292558,128.4663073 | Cycle: 매일
1008: 원주남부시장 | Type: 상설장 | Addr: 강원특별자치도 원주시 치악로 1803 | Lat/Lon: 37.34301479,127.9544052 | Cycle: 매일
1009: 문막시장 | Type: 상설장+3일장 | Addr: 강원특별자치도 원주시 문막읍 문막시장1길 52-10 | Lat/Lon: 37.30602942,127.8153678 | Cycle: 3일+8일
